node_id,topology,hop_count,payload_bytes,algorithm,algo_type,operation,security_level,cycles,time_us,energy_uj,energy_mj
9,chain,2,100,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
9,chain,2,100,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
9,chain,2,100,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
9,chain,2,100,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
9,chain,2,100,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
9,chain,2,100,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
9,chain,2,100,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
9,chain,2,100,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
9,chain,2,100,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
9,chain,2,100,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
9,chain,2,100,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
9,chain,2,100,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
9,chain,2,100,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
9,chain,2,100,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
9,chain,2,100,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
9,chain,2,100,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
9,chain,2,100,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
9,chain,2,100,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
9,chain,2,100,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
158,chain,2,200,KYBER512,KEM,KEYGEN,1,1700000,53125,3506,3.506
158,chain,2,200,KYBER512,KEM,ENCAP_SIGN,1,1900000,59375,3918,3.918
158,chain,2,200,KYBER512,KEM,DECAP_VERIFY,1,2000000,62500,4125,4.125
158,chain,2,200,KYBER768,KEM,KEYGEN,3,2600000,81250,5362,5.362
158,chain,2,200,KYBER768,KEM,ENCAP_SIGN,3,2900000,90625,5981,5.981
158,chain,2,200,KYBER768,KEM,DECAP_VERIFY,3,3100000,96875,6393,6.393
158,chain,2,200,KYBER1024,KEM,KEYGEN,5,3700000,115625,7631,7.631
158,chain,2,200,KYBER1024,KEM,ENCAP_SIGN,5,4100000,128125,8456,8.456
158,chain,2,200,KYBER1024,KEM,DECAP_VERIFY,5,4400000,137500,9075,9.075
158,chain,2,200,DILITHIUM2,SIG,KEYGEN,2,2200000,68750,4537,4.537
158,chain,2,200,DILITHIUM2,SIG,ENCAP_SIGN,2,4900000,153125,10106,10.106
158,chain,2,200,DILITHIUM2,SIG,DECAP_VERIFY,2,2300000,71875,4743,4.743
158,chain,2,200,DILITHIUM3,SIG,KEYGEN,3,3500000,109375,7218,7.218
158,chain,2,200,DILITHIUM3,SIG,ENCAP_SIGN,3,7800000,243750,16087,16.087
158,chain,2,200,DILITHIUM3,SIG,DECAP_VERIFY,3,3700000,115625,7631,7.631
158,chain,2,200,DILITHIUM5,SIG,KEYGEN,5,5000000,156250,10312,10.312
158,chain,2,200,DILITHIUM5,SIG,ENCAP_SIGN,5,11000000,343750,22687,22.687
158,chain,2,200,DILITHIUM5,SIG,DECAP_VERIFY,5,5300000,165625,10931,10.931
158,chain,2,200,FALCON512,SIG,KEYGEN,1,10000000,312500,20625,20.625
158,chain,2,200,FALCON512,SIG,ENCAP_SIGN,1,3000000,93750,6187,6.187
158,chain,2,200,FALCON512,SIG,DECAP_VERIFY,1,700000,21875,1443,1.443
158,chain,2,200,FALCON1024,SIG,KEYGEN,5,20000000,625000,41250,41.25
158,chain,2,200,FALCON1024,SIG,ENCAP_SIGN,5,5800000,181250,11962,11.962
158,chain,2,200,FALCON1024,SIG,DECAP_VERIFY,5,1300000,40625,2681,2.681
158,chain,2,200,SPHINCS128,SIG,KEYGEN,1,9000000,281250,18562,18.562
158,chain,2,200,SPHINCS128,SIG,ENCAP_SIGN,1,200000000,6250000,412500,412.5
158,chain,2,200,SPHINCS128,SIG,DECAP_VERIFY,1,8000000,250000,16500,16.5
158,chain,2,200,SPHINCS192,SIG,KEYGEN,3,17000000,531250,35062,35.062
158,chain,2,200,SPHINCS192,SIG,ENCAP_SIGN,3,370000000,11562500,763125,763.125
158,chain,2,200,SPHINCS192,SIG,DECAP_VERIFY,3,15000000,468750,30937,30.937
158,chain,2,200,SPHINCS256,SIG,KEYGEN,5,24000000,750000,49500,49.5
158,chain,2,200,SPHINCS256,SIG,ENCAP_SIGN,5,540000000,16875000,1113750,1113.75
158,chain,2,200,SPHINCS256,SIG,DECAP_VERIFY,5,22000000,687500,45375,45.375
